T5,DR,"If I have money, I spend it on coffee. I bought a coffee this morning, so this morning ______.",,0,0.11133790016174316

T5_TRAINED,AR,Helmet is to head as Shoe is to _____.,,0,0.8509268760681152

T5_TRAINED,AR,Cow is to human as Fly is to ______.,,0,1.2691574096679688

T5_TRAINED,AR,Ruby is to corundum as Diamond is to ______.,,0,0.6753623485565186

T5_TRAINED,AR,Aphrodite is to Venus as Roman is to ______.,,0,0.09393477439880371

T5_TRAINED,AR,4 is to 16 as 8 is to ______.,,0,0.09267425537109375

T5_TRAINED,AR,Fork is to spaghetti as spoon is to ______.,,0,0.10600018501281738

T5_TRAINED,AR,Buying food at the grocery store is like ____.,,0,0.1920006275177002

T5_TRAINED,AR,Finding hidden treasure is like ______.,,0,0.13744473457336426

T5_TRAINED,AR,Starting a new book is like ______.,,0,0.1100015640258789

T5_TRAINED,AR,Laugh is to cry as ______.,,0,0.0969998836517334

T5_TRAINED,AR,Drive is to car as ______.,,0,0.11800026893615723

T5_TRAINED,AR,Writing relates to ink as _____.,,0,0.10099935531616211

T5_TRAINED,AR,A lake is most similar to a _______.,,0,0.11200308799743652

T5_TRAINED,AR,A bandaid is most similar to ______.,,0,0.0989997386932373

T5_TRAINED,AR,A sandwich is most similar to _____.,,0,0.0859990119934082

T5_TRAINED,DR,"All mountains are large. Everest is a mountain, so Everest is _______.",,0,0.09699845314025879

T5_TRAINED,DR,"All dogs are nice. Steve is a dog, so steve is _______.",,0,0.09100604057312012

T5_TRAINED,DR,"Puppets are scary, and Susan is a puppet. So, Susan must be _______.",,0,0.09099292755126953

T5_TRAINED,DR,"All men are dumb. If Shannon is a man, then Shannon must be _______.",,0,0.09800028800964355

T5_TRAINED,DR,"Siblings always fight. Me and Jose are siblings, so _______.",,0,0.11000275611877441

T5_TRAINED,DR,"Purple is only for royalty. If Jessamine is wearing purple, then ______.","a girl., C. she has good taste",0,0.10899639129638672

T5_TRAINED,DR,"Cats like going outside, so ______.",,0,0.1432018280029297

T5_TRAINED,DR,"All senators hate their constituents. Mary doesn't hate her constituents, so Mary must not be _______.",,0,0.10100769996643066

T5_TRAINED,DR,"Dogs are always cute, but Mr. Brown is not cute, so Mr. Brown must ______. ",,0,0.09800028800964355

T5_TRAINED,DR,"The sky is not green. The ozone layer is green, so it _______.",,0,0.09300112724304199

T5_TRAINED,DR,"My plant is huge. This fern is tiny, so _______.",,0,0.10850024223327637

T5_TRAINED,DR,"I have three dogs. Dogs and cats can't live together, so ______.",,0,0.10723447799682617

T5_TRAINED,DR,"I only visit Mark in Texas. I am in New Zealand, so the friend with me is _______.",,0,0.09532451629638672

T5_TRAINED,DR,"I only go to cabins when I am sad. I am in a cabin, so _______.",,0,0.10900211334228516

T5_TRAINED,DR,"If I have money, I spend it on coffee. I bought a coffee this morning, so this morning ______.",,0,0.09714174270629883

